event;start_time;completion_time;arrival<incoming>;arrival<outgoing>;q1<incoming>;q1<outgoing>;r1<incoming>;r1<outgoing>
transportation;2103.45;2103.45;;;{'job': 373};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2103.45;2103.45;;;{'job': 374};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2103.45;2103.45;;;{'job': 375};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2103.45;2123.45;;;{'job': 376};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2111.59;2123.44;{'job': 378};{'job': 379};;{'job': 378};;
job_arrival;2123.44;2125.62;{'job': 379};{'job': 380};;{'job': 379};;
job_arrival;2125.62;2145.87;{'job': 380};{'job': 381};;{'job': 380};;
job_arrival;2145.87;2146.48;{'job': 381};{'job': 382};;{'job': 381};;
job_arrival;2146.48;2148.04;{'job': 382};{'job': 383};;{'job': 382};;
job_arrival;2148.04;2149.05;{'job': 383};{'job': 384};;{'job': 383};;
job_arrival;2149.05;2150.91;{'job': 384};{'job': 385};;{'job': 384};;
job_arrival;2150.91;2154.42;{'job': 385};{'job': 386};;{'job': 385};;
transportation;2150.91;2150.91;;;{'job': 377};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2150.91;2150.91;;;{'job': 378};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2150.91;2150.91;;;{'job': 379};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2150.91;2150.91;;;{'job': 380};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2150.91;2150.91;;;{'job': 381};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2150.91;2150.91;;;{'job': 382};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2150.91;2150.91;;;{'job': 383};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2150.91;2170.91;;;{'job': 384};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2154.42;2162.42;{'job': 386};{'job': 387};;{'job': 386};;
job_arrival;2162.42;2180.47;{'job': 387};{'job': 388};;{'job': 387};;
job_arrival;2180.47;2181.62;{'job': 388};{'job': 389};;{'job': 388};;
job_arrival;2181.62;2182.41;{'job': 389};{'job': 390};;{'job': 389};;
job_arrival;2182.41;2182.76;{'job': 390};{'job': 391};;{'job': 390};;
job_arrival;2182.76;2182.91;{'job': 391};{'job': 392};;{'job': 391};;
job_arrival;2182.91;2184.82;{'job': 392};{'job': 393};;{'job': 392};;
job_arrival;2184.82;2193.81;{'job': 393};{'job': 394};;{'job': 393};;
transportation;2184.82;2184.82;;;{'job': 385};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2184.82;2184.82;;;{'job': 386};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2184.82;2184.82;;;{'job': 387};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2184.82;2184.82;;;{'job': 388};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2184.82;2184.82;;;{'job': 389};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2184.82;2184.82;;;{'job': 390};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2184.82;2184.82;;;{'job': 391};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2184.82;2204.82;;;{'job': 392};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2193.81;2198.28;{'job': 394};{'job': 395};;{'job': 394};;
job_arrival;2198.28;2199.16;{'job': 395};{'job': 396};;{'job': 395};;
job_arrival;2199.16;2210.66;{'job': 396};{'job': 397};;{'job': 396};;
job_arrival;2210.66;2211.09;{'job': 397};{'job': 398};;{'job': 397};;
job_arrival;2211.09;2214.62;{'job': 398};{'job': 399};;{'job': 398};;
transportation;2211.09;2211.09;;;{'job': 393};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2211.09;2211.09;;;{'job': 394};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2211.09;2211.09;;;{'job': 395};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2211.09;2211.09;;;{'job': 396};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2211.09;2231.09;;;{'job': 397};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2214.62;2225.12;{'job': 399};{'job': 400};;{'job': 399};;
job_arrival;2225.12;2232.51;{'job': 400};{'job': 401};;{'job': 400};;
job_arrival;2232.51;2240.64;{'job': 401};{'job': 402};;{'job': 401};;
job_arrival;2240.64;2241.55;{'job': 402};{'job': 403};;{'job': 402};;
job_arrival;2241.55;2241.85;{'job': 403};{'job': 404};;{'job': 403};;
job_arrival;2241.85;2249.75;{'job': 404};{'job': 405};;{'job': 404};;
transportation;2241.85;2241.85;;;{'job': 398};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2241.85;2241.85;;;{'job': 399};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2241.85;2241.85;;;{'job': 400};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2241.85;2241.85;;;{'job': 401};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2241.85;2241.85;;;{'job': 402};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2241.85;2261.85;;;{'job': 403};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2249.75;2254.14;{'job': 405};{'job': 406};;{'job': 405};;
job_arrival;2254.14;2256.28;{'job': 406};{'job': 407};;{'job': 406};;
job_arrival;2256.28;2257.37;{'job': 407};{'job': 408};;{'job': 407};;
job_arrival;2257.37;2261.36;{'job': 408};{'job': 409};;{'job': 408};;
job_arrival;2261.36;2262.25;{'job': 409};{'job': 410};;{'job': 409};;
job_arrival;2262.25;2276.16;{'job': 410};{'job': 411};;{'job': 410};;
transportation;2262.25;2262.25;;;{'job': 404};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2262.25;2262.25;;;{'job': 405};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2262.25;2262.25;;;{'job': 406};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2262.25;2262.25;;;{'job': 407};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2262.25;2262.25;;;{'job': 408};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2262.25;2282.25;;;{'job': 409};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2276.16;2276.17;{'job': 411};{'job': 412};;{'job': 411};;
job_arrival;2276.17;2282.98;{'job': 412};{'job': 413};;{'job': 412};;
job_arrival;2282.98;2284.7;{'job': 413};{'job': 414};;{'job': 413};;
job_arrival;2284.7;2291.89;{'job': 414};{'job': 415};;{'job': 414};;
transportation;2284.7;2284.7;;;{'job': 410};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2284.7;2284.7;;;{'job': 411};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2284.7;2284.7;;;{'job': 412};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2284.7;2304.7;;;{'job': 413};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2291.89;2293.43;{'job': 415};{'job': 416};;{'job': 415};;
job_arrival;2293.43;2297.6;{'job': 416};{'job': 417};;{'job': 416};;
job_arrival;2297.6;2298.98;{'job': 417};{'job': 418};;{'job': 417};;
job_arrival;2298.98;2316.94;{'job': 418};{'job': 419};;{'job': 418};;
transportation;2304.7;2304.7;;;{'job': 414};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2304.7;2304.7;;;{'job': 415};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2304.7;2304.7;;;{'job': 416};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2304.7;2324.7;;;{'job': 417};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2316.94;2317.87;{'job': 419};{'job': 420};;{'job': 419};;
job_arrival;2317.87;2318.95;{'job': 420};{'job': 421};;{'job': 420};;
job_arrival;2318.95;2321.46;{'job': 421};{'job': 422};;{'job': 421};;
job_arrival;2321.46;2322.06;{'job': 422};{'job': 423};;{'job': 422};;
job_arrival;2322.06;2329.7;{'job': 423};{'job': 424};;{'job': 423};;
transportation;2324.7;2324.7;;;{'job': 418};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2324.7;2324.7;;;{'job': 419};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2324.7;2324.7;;;{'job': 420};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2324.7;2324.7;;;{'job': 421};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2324.7;2344.7;;;{'job': 422};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2329.7;2331.82;{'job': 424};{'job': 425};;{'job': 424};;
job_arrival;2331.82;2332.39;{'job': 425};{'job': 426};;{'job': 425};;
job_arrival;2332.39;2341.8;{'job': 426};{'job': 427};;{'job': 426};;
job_arrival;2341.8;2345.21;{'job': 427};{'job': 428};;{'job': 427};;
transportation;2344.7;2344.7;;;{'job': 423};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2345.21;2354.1;{'job': 428};{'job': 429};;{'job': 428};;
transportation;2345.21;2345.21;;;{'job': 424};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2345.21;2345.21;;;{'job': 425};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2345.21;2345.21;;;{'job': 426};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2345.21;2365.21;;;{'job': 427};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2354.1;2354.38;{'job': 429};{'job': 430};;{'job': 429};;
job_arrival;2354.38;2382.62;{'job': 430};{'job': 431};;{'job': 430};;
job_arrival;2382.62;2389.04;{'job': 431};{'job': 432};;{'job': 431};;
job_arrival;2389.04;2389.33;{'job': 432};{'job': 433};;{'job': 432};;
job_arrival;2389.33;2394.66;{'job': 433};{'job': 434};;{'job': 433};;
transportation;2389.33;2389.33;;;{'job': 428};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2389.33;2389.33;;;{'job': 429};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2389.33;2389.33;;;{'job': 430};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2389.33;2389.33;;;{'job': 431};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2389.33;2409.33;;;{'job': 432};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2394.66;2409.29;{'job': 434};{'job': 435};;{'job': 434};;
job_arrival;2409.29;2422.81;{'job': 435};{'job': 436};;{'job': 435};;
job_arrival;2422.81;2423.27;{'job': 436};{'job': 437};;{'job': 436};;
job_arrival;2423.27;2424.24;{'job': 437};{'job': 438};;{'job': 437};;
job_arrival;2424.24;2434.4;{'job': 438};{'job': 439};;{'job': 438};;
transportation;2424.24;2424.24;;;{'job': 433};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2424.24;2424.24;;;{'job': 434};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2424.24;2424.24;;;{'job': 435};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2424.24;2424.24;;;{'job': 436};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2424.24;2444.24;;;{'job': 437};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2434.4;2434.94;{'job': 439};{'job': 440};;{'job': 439};;
job_arrival;2434.94;2438.71;{'job': 440};{'job': 441};;{'job': 440};;
job_arrival;2438.71;2451.17;{'job': 441};{'job': 442};;{'job': 441};;
job_arrival;2451.17;2456.2;{'job': 442};{'job': 443};;{'job': 442};;
transportation;2451.17;2451.17;;;{'job': 438};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2451.17;2451.17;;;{'job': 439};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2451.17;2451.17;;;{'job': 440};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2451.17;2471.17;;;{'job': 441};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2456.2;2464.64;{'job': 443};{'job': 444};;{'job': 443};;
job_arrival;2464.64;2469.33;{'job': 444};{'job': 445};;{'job': 444};;
job_arrival;2469.33;2475.7;{'job': 445};{'job': 446};;{'job': 445};;
job_arrival;2475.7;2478.75;{'job': 446};{'job': 447};;{'job': 446};;
transportation;2475.7;2475.7;;;{'job': 442};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2475.7;2475.7;;;{'job': 443};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2475.7;2475.7;;;{'job': 444};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2475.7;2495.7;;;{'job': 445};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2478.75;2485.67;{'job': 447};{'job': 448};;{'job': 447};;
job_arrival;2485.67;2501.34;{'job': 448};{'job': 449};;{'job': 448};;
job_arrival;2501.34;2510.05;{'job': 449};{'job': 450};;{'job': 449};;
job_arrival;2510.05;2512.15;{'job': 450};{'job': 451};;{'job': 450};;
transportation;2510.05;2510.05;;;{'job': 446};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2510.05;2510.05;;;{'job': 447};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2510.05;2510.05;;;{'job': 448};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2510.05;2530.05;;;{'job': 449};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2512.15;2523.17;{'job': 451};{'job': 452};;{'job': 451};;
job_arrival;2523.17;2524.83;{'job': 452};{'job': 453};;{'job': 452};;
job_arrival;2524.83;2531.29;{'job': 453};{'job': 454};;{'job': 453};;
job_arrival;2531.29;2539.1;{'job': 454};{'job': 455};;{'job': 454};;
transportation;2531.29;2531.29;;;{'job': 450};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2531.29;2531.29;;;{'job': 451};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2531.29;2531.29;;;{'job': 452};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2531.29;2551.29;;;{'job': 453};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2539.1;2540.78;{'job': 455};{'job': 456};;{'job': 455};;
job_arrival;2540.78;2544.25;{'job': 456};{'job': 457};;{'job': 456};;
job_arrival;2544.25;2562.96;{'job': 457};{'job': 458};;{'job': 457};;
job_arrival;2562.96;2563.11;{'job': 458};{'job': 459};;{'job': 458};;
job_arrival;2563.11;2582.63;{'job': 459};{'job': 460};;{'job': 459};;
transportation;2563.11;2563.11;;;{'job': 454};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2563.11;2563.11;;;{'job': 455};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2563.11;2563.11;;;{'job': 456};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2563.11;2563.11;;;{'job': 457};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2563.11;2583.11;;;{'job': 458};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2582.63;2584.63;{'job': 460};{'job': 461};;{'job': 460};;
job_arrival;2584.63;2584.81;{'job': 461};{'job': 462};;{'job': 461};;
job_arrival;2584.81;2588.82;{'job': 462};{'job': 463};;{'job': 462};;
job_arrival;2588.82;2602.65;{'job': 463};{'job': 464};;{'job': 463};;
transportation;2588.82;2588.82;;;{'job': 459};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2588.82;2588.82;;;{'job': 460};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2588.82;2588.82;;;{'job': 461};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2588.82;2608.82;;;{'job': 462};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2602.65;2607.7;{'job': 464};{'job': 465};;{'job': 464};;
job_arrival;2607.7;2608.45;{'job': 465};{'job': 466};;{'job': 465};;
job_arrival;2608.45;2624.03;{'job': 466};{'job': 467};;{'job': 466};;
job_arrival;2624.03;2627.92;{'job': 467};{'job': 468};;{'job': 467};;
transportation;2624.03;2624.03;;;{'job': 463};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2624.03;2624.03;;;{'job': 464};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2624.03;2624.03;;;{'job': 465};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2624.03;2644.03;;;{'job': 466};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2627.92;2634.42;{'job': 468};{'job': 469};;{'job': 468};;
job_arrival;2634.42;2643.15;{'job': 469};{'job': 470};;{'job': 469};;
job_arrival;2643.15;2644.33;{'job': 470};{'job': 471};;{'job': 470};;
job_arrival;2644.33;2653.36;{'job': 471};{'job': 472};;{'job': 471};;
transportation;2644.33;2644.33;;;{'job': 467};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2644.33;2644.33;;;{'job': 468};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2644.33;2644.33;;;{'job': 469};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2644.33;2664.33;;;{'job': 470};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2653.36;2659.49;{'job': 472};{'job': 473};;{'job': 472};;
job_arrival;2659.49;2671.4;{'job': 473};{'job': 474};;{'job': 473};;
job_arrival;2671.4;2674.67;{'job': 474};{'job': 475};;{'job': 474};;
job_arrival;2674.67;2700.1;{'job': 475};{'job': 476};;{'job': 475};;
transportation;2674.67;2674.67;;;{'job': 471};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2674.67;2674.67;;;{'job': 472};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2674.67;2674.67;;;{'job': 473};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2674.67;2694.67;;;{'job': 474};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2700.1;2700.21;{'job': 476};{'job': 477};;{'job': 476};;
job_arrival;2700.21;2700.29;{'job': 477};{'job': 478};;{'job': 477};;
job_arrival;2700.29;2700.37;{'job': 478};{'job': 479};;{'job': 478};;
job_arrival;2700.37;2706.44;{'job': 479};{'job': 480};;{'job': 479};;
transportation;2700.37;2700.37;;;{'job': 475};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2700.37;2700.37;;;{'job': 476};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2700.37;2700.37;;;{'job': 477};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2700.37;2720.37;;;{'job': 478};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2706.44;2721.08;{'job': 480};{'job': 481};;{'job': 480};;
job_arrival;2721.08;2724.76;{'job': 481};{'job': 482};;{'job': 481};;
job_arrival;2724.76;2726.12;{'job': 482};{'job': 483};;{'job': 482};;
job_arrival;2726.12;2732.97;{'job': 483};{'job': 484};;{'job': 483};;
transportation;2726.12;2726.12;;;{'job': 479};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2726.12;2726.12;;;{'job': 480};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2726.12;2726.12;;;{'job': 481};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2726.12;2746.12;;;{'job': 482};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2732.97;2738.15;{'job': 484};{'job': 485};;{'job': 484};;
job_arrival;2738.15;2752.47;{'job': 485};{'job': 486};;{'job': 485};;
job_arrival;2752.47;2762.69;{'job': 486};{'job': 487};;{'job': 486};;
job_arrival;2762.69;2766.11;{'job': 487};{'job': 488};;{'job': 487};;
transportation;2762.69;2762.69;;;{'job': 483};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2762.69;2762.69;;;{'job': 484};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2762.69;2762.69;;;{'job': 485};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2762.69;2782.69;;;{'job': 486};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2766.11;2780.08;{'job': 488};{'job': 489};;{'job': 488};;
job_arrival;2780.08;2783.91;{'job': 489};{'job': 490};;{'job': 489};;
job_arrival;2783.91;2794.85;{'job': 490};{'job': 491};;{'job': 490};;
job_arrival;2794.85;2798.9;{'job': 491};{'job': 492};;{'job': 491};;
transportation;2794.85;2794.85;;;{'job': 487};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2794.85;2794.85;;;{'job': 488};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2794.85;2794.85;;;{'job': 489};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2794.85;2814.85;;;{'job': 490};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2798.9;2799.17;{'job': 492};{'job': 493};;{'job': 492};;
job_arrival;2799.17;2802.75;{'job': 493};{'job': 494};;{'job': 493};;
job_arrival;2802.75;2813.26;{'job': 494};{'job': 495};;{'job': 494};;
job_arrival;2813.26;2828.28;{'job': 495};{'job': 496};;{'job': 495};;
transportation;2814.85;2814.85;;;{'job': 491};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2814.85;2814.85;;;{'job': 492};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2814.85;2814.85;;;{'job': 493};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2814.85;2834.85;;;{'job': 494};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2828.28;2828.79;{'job': 496};{'job': 497};;{'job': 496};;
job_arrival;2828.79;2832.97;{'job': 497};{'job': 498};;{'job': 497};;
job_arrival;2832.97;2841.81;{'job': 498};{'job': 499};;{'job': 498};;
job_arrival;2841.81;2856.49;{'job': 499};{'job': 500};;{'job': 499};;
transportation;2841.81;2841.81;;;{'job': 495};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2841.81;2841.81;;;{'job': 496};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2841.81;2841.81;;;{'job': 497};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2841.81;2861.81;;;{'job': 498};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2856.49;2862.05;{'job': 500};{'job': 501};;{'job': 500};;
job_arrival;2862.05;2868.09;{'job': 501};{'job': 502};;{'job': 501};;
job_arrival;2868.09;2873.81;{'job': 502};{'job': 503};;{'job': 502};;
job_arrival;2873.81;2876.09;{'job': 503};{'job': 504};;{'job': 503};;
transportation;2873.81;2873.81;;;{'job': 499};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2873.81;2873.81;;;{'job': 500};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2873.81;2873.81;;;{'job': 501};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2873.81;2893.81;;;{'job': 502};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2876.09;2886.43;{'job': 504};{'job': 505};;{'job': 504};;
job_arrival;2886.43;2895.55;{'job': 505};{'job': 506};;{'job': 505};;
job_arrival;2895.55;2895.84;{'job': 506};{'job': 507};;{'job': 506};;
job_arrival;2895.84;2898.6;{'job': 507};{'job': 508};;{'job': 507};;
transportation;2895.84;2895.84;;;{'job': 503};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2895.84;2895.84;;;{'job': 504};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2895.84;2895.84;;;{'job': 505};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2895.84;2915.84;;;{'job': 506};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2898.6;2899.42;{'job': 508};{'job': 509};;{'job': 508};;
job_arrival;2899.42;2900.08;{'job': 509};{'job': 510};;{'job': 509};;
job_arrival;2900.08;2913.61;{'job': 510};{'job': 511};;{'job': 510};;
job_arrival;2913.61;2923.9;{'job': 511};{'job': 512};;{'job': 511};;
transportation;2915.84;2915.84;;;{'job': 507};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2915.84;2915.84;;;{'job': 508};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2915.84;2915.84;;;{'job': 509};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2915.84;2935.84;;;{'job': 510};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;2923.9;2924.11;{'job': 512};{'job': 513};;{'job': 512};;
job_arrival;2924.11;2926.12;{'job': 513};{'job': 514};;{'job': 513};;
job_arrival;2926.12;2927.26;{'job': 514};{'job': 515};;{'job': 514};;
job_arrival;2927.26;2933.23;{'job': 515};{'job': 516};;{'job': 515};;
job_arrival;2933.23;2938.85;{'job': 516};{'job': 517};;{'job': 516};;
transportation;2935.84;2935.84;;;{'job': 511};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2935.84;2935.84;;;{'job': 512};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;2935.84;2935.84;;;{'job': 513};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
